Name,Market,Total Funding (USD),Status,Country Code,City,Funding Rounds,Founded At,Founded Quarter,First Funding At,Last Funding At,Seed,Venture,Angel,Grant,Total Funding (M USD),Startup Age,Funding Duration Days,Funding Velocity,Rounds per Year,Market Group,Total Debt (USD),Total Equity (USD),Total Funding (USD) (M),Total Debt (USD) (M),Total Equity (USD) (M)
Tedcas, Medical ,117260.0,operating,ESP,No·in,2.0,2011-12-12,2011-Q4,2011-12-12,2013-04-01,117260.0,0.0,0.0,0.0,0.12,13,476,246.34453781512605,0.14285714285714285,Health & Biotech,0.0,0.0,0.12,0.0,0.0
Teedot, Enterprise Software ,600000.0,operating,USA,Cold Spring Harbor,1.0,2013-08-01,2013-Q3,2013-10-16,2013-10-16,0.0,0.0,600000.0,0.0,0.6,11,0,0.0,0.08333333333333333,Software & IT,0.0,0.0,0.6,0.0,0.0
Tegotech Software, Software ,1645000.0,operating,USA,San Luis Obispo,4.0,2011-01-01,2011-Q1,2011-11-23,2013-05-01,0.0,1645000.0,0.0,0.0,1.64,13,525,3133.3333333333335,0.2857142857142857,Software & IT,0.0,0.0,1.64,0.0,0.0
Teja Technologies, Software ,14500000.0,operating,USA,San Jose,2.0,1998-01-01,1998-Q1,2002-01-28,2006-05-11,0.0,14500000.0,0.0,0.0,14.5,26,1564,9271.099744245525,0.07407407407407407,Software & IT,0.0,0.0,14.5,0.0,0.0
TekStream Solutions, Software ,331000.0,operating,USA,Atlanta,1.0,2011-01-01,2011-Q1,2011-03-09,2011-03-09,0.0,331000.0,0.0,0.0,0.33,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,0.33,0.0,0.0
TELA Bio, Biotechnology ,51370140.0,operating,USA,Malvern,2.0,2012-01-01,2012-Q1,2013-08-14,2014-10-08,0.0,45370140.0,0.0,0.0,51.37,12,420,122309.85714285714,0.15384615384615385,Health & Biotech,0.0,6000000.0,51.37,0.0,6.0
Tela Solutions, Software ,2000000.0,operating,FRA,Paris,1.0,2010-01-01,2010-Q1,2010-12-01,2010-12-01,0.0,0.0,0.0,0.0,2.0,14,0,0.0,0.06666666666666667,Software & IT,0.0,0.0,2.0,0.0,0.0
Telarix, Software ,29500000.0,operating,USA,Vienna,3.0,1996-01-01,1996-Q1,2005-04-26,2010-03-30,0.0,9500000.0,0.0,0.0,29.5,28,1799,16397.99888827126,0.10344827586206896,Software & IT,0.0,20000000.0,29.5,0.0,20.0
Teleborder, Enterprise Software ,2000000.0,operating,USA,San Francisco,2.0,2013-07-01,2013-Q3,2013-07-01,2014-07-14,0.0,0.0,0.0,0.0,2.0,11,378,5291.005291005291,0.16666666666666666,Software & IT,0.0,0.0,2.0,0.0,0.0
Telecom Transport Management, Wireless ,50979197.0,operating,USA,Seattle,4.0,2003-01-01,2003-Q1,2008-05-09,2011-07-11,0.0,44579684.0,0.0,0.0,50.98,21,1158,44023.48618307427,0.18181818181818182,Hardware & Electronics,6399513.0,0.0,50.98,6.4,0.0
Telelogos, Software ,279000.0,operating,FRA,BeaucouzÈ,1.0,1982-01-01,1982-Q1,2008-12-22,2008-12-22,0.0,279000.0,0.0,0.0,0.28,42,0,0.0,0.023255813953488372,Software & IT,0.0,0.0,0.28,0.0,0.0
Telemedicine Solutions LLC, Health Care Information Technology ,11705000.0,operating,USA,Schaumburg,7.0,2005-01-01,2005-Q1,2006-12-01,2013-07-01,800000.0,4800000.0,4680000.0,0.0,11.7,19,2404,4868.968386023294,0.35,Health & Biotech,0.0,0.0,11.7,0.0,0.0
Telepartner, Enterprise Software ,7000000.0,operating,GBR,Reading,1.0,1987-01-01,1987-Q1,2007-05-25,2007-05-25,0.0,7000000.0,0.0,0.0,7.0,37,0,0.0,0.02631578947368421,Software & IT,0.0,0.0,7.0,0.0,0.0
Telepath, Software ,757625.0,operating,GBR,Manchester,1.0,2011-01-01,2011-Q1,2013-10-11,2013-10-11,757625.0,0.0,0.0,0.0,0.76,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,0.76,0.0,0.0
Telepathy, Hardware + Software ,5000000.0,operating,USA,Sunnyvale,1.0,2013-01-01,2013-Q1,2013-09-03,2013-09-03,0.0,5000000.0,0.0,0.0,5.0,11,0,0.0,0.08333333333333333,Software & IT,0.0,0.0,5.0,0.0,0.0
TelePharm, Health Care ,2500000.0,operating,USA,Iowa City,2.0,2012-08-17,2012-Q3,2014-08-08,2014-08-18,0.0,2500000.0,0.0,0.0,2.5,12,10,250000.0,0.15384615384615385,Health & Biotech,0.0,0.0,2.5,0.0,0.0
Telepo, Enterprise Software ,23990000.0,operating,SWE,Stockholm,3.0,2003-01-01,2003-Q1,2006-09-21,2010-08-26,0.0,23990000.0,0.0,0.0,23.99,21,1435,16717.770034843204,0.13636363636363635,Software & IT,0.0,0.0,23.99,0.0,0.0
Telera, Software ,2000000.0,closed,USA,Campbell,4.0,1998-08-01,1998-Q3,1998-09-03,2000-11-02,0.0,0.0,0.0,0.0,2.0,26,791,2528.4450063211125,0.14814814814814814,Software & IT,0.0,0.0,2.0,0.0,0.0
Teleran Technologies, Software ,1000000.0,operating,USA,Fairfield,1.0,1996-01-01,1996-Q1,2009-03-27,2009-03-27,0.0,0.0,0.0,0.0,1.0,28,0,0.0,0.034482758620689655,Software & IT,1000000.0,0.0,1.0,1.0,0.0
Telesofia Medical, Medical ,1000000.0,operating,USA,New York,1.0,2011-01-01,2011-Q1,2013-04-24,2013-04-24,1000000.0,0.0,0.0,0.0,1.0,13,0,0.0,0.07142857142857142,Health & Biotech,0.0,0.0,1.0,0.0,0.0
Telesphere Networks, Wireless ,48260819.0,acquired,USA,Scottsdale,4.0,2000-01-01,2000-Q1,2008-06-16,2010-10-12,0.0,48260819.0,0.0,0.0,48.26,24,848,56911.34316037736,0.16,Hardware & Electronics,0.0,0.0,48.26,0.0,0.0
Telespree, Software ,8628852.0,acquired,USA,San Francisco,2.0,1998-01-01,1998-Q1,2009-04-03,2010-12-30,0.0,0.0,0.0,0.0,8.63,26,636,13567.377358490567,0.07407407407407407,Software & IT,8628852.0,0.0,8.63,8.63,0.0
Teliris, Enterprise Software ,11000000.0,operating,USA,New York,1.0,1999-01-01,1999-Q1,2009-02-09,2009-02-09,0.0,11000000.0,0.0,0.0,11.0,25,0,0.0,0.038461538461538464,Software & IT,0.0,0.0,11.0,0.0,0.0
Telisma, Software ,5260000.0,acquired,FRA,Paris,2.0,2000-01-01,2000-Q1,2006-01-16,2007-05-29,0.0,5260000.0,0.0,0.0,5.26,24,498,10562.248995983935,0.08,Software & IT,0.0,0.0,5.26,0.0,0.0
Telit Wireless Solutions, Wireless ,25500000.0,operating,ITA,Sgonico,2.0,1986-01-01,1986-Q1,2011-04-01,2014-05-29,0.0,0.0,0.0,0.0,25.5,38,1154,22097.053726169845,0.05128205128205128,Hardware & Electronics,25500000.0,0.0,25.5,25.5,0.0
Telkonet, Clean Technology ,5765000.0,operating,USA,Milwaukee,4.0,1999-01-01,1999-Q1,2009-12-01,2014-10-14,0.0,3765000.0,0.0,0.0,5.76,25,1778,3242.4071991001124,0.15384615384615385,High Tech,2000000.0,0.0,5.76,2.0,0.0
Tellapal, Software ,35950000.0,operating,USA,San Francisco,7.0,2009-10-01,2009-Q4,2009-04-01,2013-12-10,0.0,35200000.0,750000.0,0.0,35.95,15,1714,20974.329054842474,0.4375,Software & IT,0.0,0.0,35.95,0.0,0.0
TellApart, Big Data ,17750000.0,operating,USA,Burlingame,3.0,2009-07-01,2009-Q3,2009-07-17,2011-06-13,0.0,17750000.0,0.0,0.0,17.75,15,696,25502.873563218393,0.1875,Software & IT,0.0,0.0,17.75,0.0,0.0
Tellja, Software ,2000000.0,operating,DEU,Frankfurt Am Main,1.0,2009-01-01,2009-Q1,2011-01-01,2011-01-01,0.0,0.0,0.0,0.0,2.0,15,0,0.0,0.0625,Software & IT,0.0,0.0,2.0,0.0,0.0
TellmeGen, Biotechnology ,270862.0,operating,ESP,Valencia,1.0,2014-01-01,2014-Q1,2014-06-12,2014-06-12,0.0,0.0,0.0,0.0,0.27,10,0,0.0,0.09090909090909091,Health & Biotech,0.0,0.0,0.27,0.0,0.0
Telormedix, Biotechnology ,16225456.0,operating,CHE,Bioggio,2.0,2007-01-01,2007-Q1,2012-02-28,2013-12-02,0.0,16225456.0,0.0,0.0,16.23,17,643,25233.99066874028,0.1111111111111111,Health & Biotech,0.0,0.0,16.23,0.0,0.0
TELOS, Enterprise Software ,43120.0,operating,USA,Ashburn,1.0,1971-01-01,1971-Q1,2013-04-12,2013-04-12,43120.0,0.0,0.0,0.0,0.04,53,0,0.0,0.018518518518518517,Software & IT,0.0,0.0,0.04,0.0,0.0
Tempo Payments, Software ,20000000.0,operating,USA,San Mateo,4.0,2000-01-01,2000-Q1,2005-09-13,2009-08-10,0.0,20000000.0,0.0,0.0,20.0,24,1427,14015.41695865452,0.16,Software & IT,0.0,0.0,20.0,0.0,0.0
Temporal Power, Clean Technology ,2000000.0,operating,CAN,Mississauga,2.0,2010-01-01,2010-Q1,2011-02-18,2013-02-20,0.0,0.0,0.0,0.0,2.0,14,733,2728.512960436562,0.13333333333333333,High Tech,0.0,0.0,2.0,0.0,0.0
Temptster, Technology ,40000.0,operating,IRL,Dublin,1.0,2012-06-01,2012-Q2,2013-12-12,2013-12-12,40000.0,0.0,0.0,0.0,0.04,12,0,0.0,0.07692307692307693,High Tech,0.0,0.0,0.04,0.0,0.0
Tenable Network Security, Mobile Security ,50000000.0,operating,USA,Columbia,1.0,2002-01-01,2002-Q1,2012-09-05,2012-09-05,0.0,50000000.0,0.0,0.0,50.0,22,0,0.0,0.043478260869565216,Other,0.0,0.0,50.0,0.0,0.0
TenasiTech, Nanotechnology ,1614848.0,operating,USA,Marblehead,2.0,2007-01-01,2007-Q1,2009-12-17,2014-04-17,741017.0,0.0,873831.0,0.0,1.61,17,1582,1020.763590391909,0.1111111111111111,High Tech,0.0,0.0,1.61,0.0,0.0
Tenaxis Medical, Health Care ,28277366.0,operating,USA,Mountain View,8.0,2004-01-01,2004-Q1,2007-08-14,2014-02-04,0.0,20485784.0,0.0,0.0,28.28,20,2366,11951.54945054945,0.38095238095238093,Health & Biotech,7791582.0,0.0,28.28,7.79,0.0
Tencent, Internet Marketing ,220000.0,operating,CHN,Shenzhen,2.0,1998-11-01,1998-Q4,2000-04-01,2001-05-01,0.0,220000.0,0.0,0.0,0.22,26,395,556.9620253164557,0.07407407407407407,Software & IT,0.0,0.0,0.22,0.0,0.0
Tendril, Software ,111190000.0,operating,USA,Boulder,8.0,2004-01-01,2004-Q1,2005-01-01,2014-10-30,0.0,111190000.0,0.0,0.0,111.19,20,3589,30980.77458902201,0.38095238095238093,Software & IT,0.0,0.0,111.19,0.0,0.0
Tengah, Software ,2000000.0,operating,USA,New York,1.0,2013-01-01,2013-Q1,2014-02-01,2014-02-01,0.0,0.0,0.0,0.0,2.0,11,0,0.0,0.08333333333333333,Software & IT,0.0,0.0,2.0,0.0,0.0
Tengion, Biotechnology ,276263531.0,operating,USA,Audubon,7.0,2003-01-01,2003-Q1,2005-08-03,2013-08-07,0.0,186954278.0,0.0,0.0,276.26,21,2926,94416.7911825017,0.3181818181818182,Health & Biotech,89309253.0,0.0,276.26,89.31,0.0
Tengrade, Software ,570568.0,operating,USA,New York,1.0,2010-01-01,2010-Q1,2013-06-12,2013-06-12,0.0,570568.0,0.0,0.0,0.57,14,0,0.0,0.06666666666666667,Software & IT,0.0,0.0,0.57,0.0,0.0
TenKod, Cloud Computing ,670000.0,operating,ISR,Haifa,2.0,2013-09-14,2013-Q3,2014-01-01,2014-07-01,500000.0,0.0,0.0,0.0,0.67,11,181,3701.657458563536,0.16666666666666666,Software & IT,0.0,170000.0,0.67,0.0,0.17
Tenon Medical, Biotechnology ,500000.0,operating,USA,Morgan Hill,1.0,2012-01-01,2012-Q1,2012-10-17,2012-10-17,0.0,500000.0,0.0,0.0,0.5,12,0,0.0,0.07692307692307693,Health & Biotech,0.0,0.0,0.5,0.0,0.0
Tenrox, Software ,3900000.0,acquired,USA,Austin,1.0,1995-01-01,1995-Q1,2005-11-01,2005-11-01,0.0,3900000.0,0.0,0.0,3.9,29,0,0.0,0.03333333333333333,Software & IT,0.0,0.0,3.9,0.0,0.0
Tensegrity Technologies, Biotechnology ,981990.0,operating,USA,Mill Valley,1.0,2007-01-01,2007-Q1,2011-04-27,2011-04-27,0.0,0.0,0.0,0.0,0.98,17,0,0.0,0.05555555555555555,Health & Biotech,981990.0,0.0,0.98,0.98,0.0
Tensilica, Software ,10451998.0,acquired,USA,Santa Clara,1.0,1997-01-01,1997-Q1,2010-09-02,2010-09-02,0.0,10451998.0,0.0,0.0,10.45,27,0,0.0,0.03571428571428571,Software & IT,0.0,0.0,10.45,0.0,0.0
TEOCO Corporation, Software ,60000000.0,operating,USA,Fairfax,1.0,1994-01-01,1994-Q1,2009-10-06,2009-10-06,0.0,0.0,0.0,0.0,60.0,30,0,0.0,0.03225806451612903,Software & IT,0.0,60000000.0,60.0,0.0,60.0
Tepha, Health Care ,29942849.0,operating,USA,Lexington,4.0,1998-01-01,1998-Q1,2007-06-06,2012-03-16,0.0,29942849.0,0.0,0.0,29.94,26,1745,17159.225787965617,0.14814814814814814,Health & Biotech,0.0,0.0,29.94,0.0,0.0
Teradici, Enterprise Software ,72821087.0,operating,CAN,Burnaby,5.0,2004-01-01,2004-Q1,2006-01-01,2011-10-12,0.0,72821087.0,0.0,0.0,72.82,20,2110,34512.363507109,0.23809523809523808,Software & IT,0.0,0.0,72.82,0.0,0.0
TeraFold Biologics Inc., Biotechnology ,40000.0,operating,USA,San Francisco,1.0,2012-01-01,2012-Q1,2013-03-13,2013-03-13,40000.0,0.0,0.0,0.0,0.04,12,0,0.0,0.07692307692307693,Health & Biotech,0.0,0.0,0.04,0.0,0.0
Teralytics, Data Centers ,2000000.0,operating,CHE,Z¸rich,1.0,2012-01-01,2012-Q1,2013-05-01,2013-05-01,0.0,0.0,0.0,0.0,2.0,12,0,0.0,0.07692307692307693,Software & IT,0.0,0.0,2.0,0.0,0.0
Teranode, Software ,10400000.0,closed,USA,Seattle,2.0,2002-01-01,2002-Q1,2005-09-12,2009-10-02,0.0,9500000.0,0.0,0.0,10.4,22,1481,7022.2822417285615,0.08695652173913043,Software & IT,900000.0,0.0,10.4,0.9,0.0
Terapio, Biotechnology ,6700000.0,operating,USA,Austin,2.0,2005-01-01,2005-Q1,2008-06-18,2009-11-30,0.0,6700000.0,0.0,0.0,6.7,19,530,12641.509433962265,0.1,Health & Biotech,0.0,0.0,6.7,0.0,0.0
Terascala, Software ,22516000.0,operating,USA,Avon,15.0,2005-01-01,2005-Q1,2007-03-01,2014-07-11,0.0,21762000.0,0.0,0.0,22.52,19,2689,8373.373001115657,0.75,Software & IT,754000.0,0.0,22.52,0.75,0.0
Terascore, Software ,100000.0,operating,,,1.0,2012-12-17,2012-Q4,2012-12-01,2012-12-01,100000.0,0.0,0.0,0.0,0.1,12,0,0.0,0.07692307692307693,Software & IT,0.0,0.0,0.1,0.0,0.0
Teravac, Hardware + Software ,475000.0,operating,USA,Cleveland,2.0,2004-01-01,2004-Q1,2012-07-17,2013-11-13,0.0,475000.0,0.0,0.0,0.48,20,484,981.404958677686,0.09523809523809523,Software & IT,0.0,0.0,0.48,0.0,0.0
Tercica, Biotechnology ,83000000.0,acquired,USA,Brisbane,2.0,2002-01-01,2002-Q1,2005-10-14,2007-07-06,0.0,0.0,0.0,0.0,83.0,22,630,131746.03174603175,0.08695652173913043,Health & Biotech,0.0,83000000.0,83.0,0.0,83.0
Teros, Security ,8000000.0,operating,USA,Santa Clara,1.0,2000-01-01,2000-Q1,2005-04-14,2005-04-14,0.0,8000000.0,0.0,0.0,8.0,24,0,0.0,0.04,Other,0.0,0.0,8.0,0.0,0.0
Terra Green Energy, Clean Technology ,80000.0,operating,USA,Smethport,1.0,2009-01-01,2009-Q1,2009-11-03,2009-11-03,0.0,80000.0,0.0,0.0,0.08,15,0,0.0,0.0625,High Tech,0.0,0.0,0.08,0.0,0.0
Terra Tech, Clean Technology ,5240487.0,operating,USA,Irvine,3.0,2010-01-01,2010-Q1,2013-04-29,2014-07-28,0.0,4165487.0,0.0,0.0,5.24,14,455,11517.553846153845,0.2,High Tech,1075000.0,0.0,5.24,1.08,0.0
Terrace Software, Software ,400000.0,operating,USA,San Francisco,2.0,1992-01-02,1992-Q1,2009-09-02,2014-07-28,0.0,400000.0,0.0,0.0,0.4,32,1790,223.46368715083798,0.06060606060606061,Software & IT,0.0,0.0,0.4,0.0,0.0
Terracotta, Software ,28999999.0,acquired,USA,San Francisco,3.0,2003-01-01,2003-Q1,2006-02-27,2009-06-26,0.0,28999999.0,0.0,0.0,29.0,21,1215,23868.31193415638,0.13636363636363635,Software & IT,0.0,0.0,29.0,0.0,0.0
Terrajoule, Hardware + Software ,11500000.0,operating,USA,Redwood City,1.0,2009-01-01,2009-Q1,2013-11-04,2013-11-04,0.0,11500000.0,0.0,0.0,11.5,15,0,0.0,0.0625,Software & IT,0.0,0.0,11.5,0.0,0.0
TerraPass, Clean Technology ,5800000.0,operating,USA,San Francisco,1.0,2004-10-01,2004-Q4,2007-06-13,2007-06-13,0.0,5800000.0,0.0,0.0,5.8,20,0,0.0,0.047619047619047616,High Tech,0.0,0.0,5.8,0.0,0.0
TerraSpark Geosciences, Software ,6000000.0,operating,USA,Westminster,1.0,2000-01-01,2000-Q1,2010-03-03,2010-03-03,0.0,6000000.0,0.0,0.0,6.0,24,0,0.0,0.04,Software & IT,0.0,0.0,6.0,0.0,0.0
Territorial Prescience, Software ,2000000.0,operating,IND,Bangalore,1.0,2007-05-11,2007-Q2,2007-05-11,2007-05-11,0.0,0.0,0.0,0.0,2.0,17,0,0.0,0.05555555555555555,Software & IT,0.0,0.0,2.0,0.0,0.0
TESARO, Health Care ,252000000.0,operating,USA,Waltham,3.0,2010-03-01,2010-Q1,2010-05-28,2013-03-06,0.0,161000000.0,0.0,0.0,252.0,14,1013,248766.0414610069,0.2,Health & Biotech,0.0,0.0,252.0,0.0,0.0
Tesco, Enterprise Software ,34610561.0,operating,GBR,Cheshunt,2.0,1919-01-01,1919-Q1,2009-07-30,2010-07-15,0.0,34610561.0,0.0,0.0,34.61,105,350,98887.31714285714,0.018867924528301886,Software & IT,0.0,0.0,34.61,0.0,0.0
Tesora, Cloud Infrastructure ,8200000.0,operating,USA,Cambridge,3.0,2010-09-01,2010-Q3,2011-06-10,2013-04-09,1000000.0,5700000.0,0.0,0.0,8.2,14,669,12257.100149476832,0.2,Software & IT,0.0,0.0,8.2,0.0,0.0
TesoRx Pharma, Biotechnology ,21830589.0,operating,USA,Menlo Park,4.0,2010-01-01,2010-Q1,2012-07-16,2014-08-05,0.0,21830589.0,0.0,0.0,21.83,14,750,29107.452,0.26666666666666666,Health & Biotech,0.0,0.0,21.83,0.0,0.0
testbirds, Enterprise Software ,2701860.0,operating,DEU,Munich,1.0,2011-01-01,2011-Q1,2014-03-20,2014-03-20,0.0,2701860.0,0.0,0.0,2.7,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,2.7,0.0,0.0
Testin, Software ,11000000.0,operating,HKG,Hong Kong,2.0,2011-01-01,2011-Q1,2011-11-01,2012-05-01,0.0,11000000.0,0.0,0.0,11.0,13,182,60439.56043956044,0.14285714285714285,Software & IT,0.0,0.0,11.0,0.0,0.0
TestQuest, Software ,7500000.0,acquired,USA,Minneapolis,1.0,1983-01-01,1983-Q1,2005-11-01,2005-11-01,0.0,7500000.0,0.0,0.0,7.5,41,0,0.0,0.023809523809523808,Software & IT,0.0,0.0,7.5,0.0,0.0
Tetco Technologies, Enterprise Software ,9000000.0,operating,FRA,Courbevoie,3.0,2000-01-01,2000-Q1,2005-03-11,2007-12-04,0.0,9000000.0,0.0,0.0,9.0,24,998,9018.036072144288,0.12,Software & IT,0.0,0.0,9.0,0.0,0.0
Tethis, Biotechnology ,1205700.0,operating,USA,Raleigh,2.0,2012-01-01,2012-Q1,2013-02-06,2014-03-05,775000.0,0.0,0.0,0.0,1.21,12,392,3075.765306122449,0.15384615384615385,Health & Biotech,430700.0,0.0,1.21,0.43,0.0
Tethys BioScience, Biotechnology ,30400000.0,operating,USA,Emeryville,2.0,2002-01-01,2002-Q1,2005-10-31,2009-11-09,0.0,30400000.0,0.0,0.0,30.4,22,1470,20680.27210884354,0.08695652173913043,Health & Biotech,0.0,0.0,30.4,0.0,0.0
Tetra Discovery, Biotechnology ,1945000.0,operating,USA,Grand Rapids,3.0,2010-01-01,2010-Q1,2013-07-11,2014-08-14,1000000.0,0.0,0.0,0.0,1.94,14,399,4874.68671679198,0.2,Health & Biotech,945000.0,0.0,1.94,0.94,0.0
Tetragenetics, Biotechnology ,3466539.0,operating,USA,Ithaca,3.0,2004-01-01,2004-Q1,2009-11-24,2013-06-05,0.0,3466539.0,0.0,0.0,3.47,20,1289,2689.3242823894493,0.14285714285714285,Health & Biotech,0.0,0.0,3.47,0.0,0.0
TEVIZZ, Data Mining ,800000.0,operating,BEL,Brussels,1.0,2012-08-01,2012-Q3,2013-04-01,2013-04-01,800000.0,0.0,0.0,0.0,0.8,12,0,0.0,0.07692307692307693,Software & IT,0.0,0.0,0.8,0.0,0.0
Texas Multicore Technologies, Software ,600000.0,operating,USA,Austin,1.0,2009-01-01,2009-Q1,2010-02-17,2010-02-17,0.0,600000.0,0.0,0.0,0.6,15,0,0.0,0.0625,Software & IT,0.0,0.0,0.6,0.0,0.0
TEXbase, Enterprise Software ,1509025.0,operating,USA,Bozeman,2.0,2002-01-01,2002-Q1,2012-09-11,2013-05-31,1000000.0,509025.0,0.0,0.0,1.51,22,262,5759.637404580153,0.08695652173913043,Software & IT,0.0,0.0,1.51,0.0,0.0
Texert, Enterprise Software ,3000000.0,operating,USA,Dallas,1.0,2007-01-01,2007-Q1,2008-10-21,2008-10-21,0.0,3000000.0,0.0,0.0,3.0,17,0,0.0,0.05555555555555555,Software & IT,0.0,0.0,3.0,0.0,0.0
Textura, Software ,6750000.0,operating,USA,Deerfield,1.0,2004-01-01,2004-Q1,2013-02-28,2013-02-28,0.0,0.0,0.0,0.0,6.75,20,0,0.0,0.047619047619047616,Software & IT,6750000.0,0.0,6.75,6.75,0.0
Thalchemy, Information Technology ,650000.0,operating,USA,Madison,1.0,2012-01-01,2012-Q1,2014-06-25,2014-06-25,650000.0,0.0,0.0,0.0,0.65,12,0,0.0,0.07692307692307693,High Tech,0.0,0.0,0.65,0.0,0.0
Thar Pharmaceuticals, Biotechnology ,9608656.0,operating,USA,Pittsburgh,5.0,2008-01-01,2008-Q1,2009-12-21,2014-09-02,0.0,4311656.0,0.0,0.0,9.61,16,1716,5599.449883449884,0.29411764705882354,Health & Biotech,5297000.0,0.0,9.61,5.3,0.0
That's Solar, Clean Energy ,4200000.0,closed,USA,San Francisco,1.0,2011-01-01,2011-Q1,2011-04-12,2011-04-12,0.0,4200000.0,0.0,0.0,4.2,13,0,0.0,0.07142857142857142,Other,0.0,0.0,4.2,0.0,0.0
The App3, Health Care ,90000.0,operating,PRT,Porto,1.0,2012-12-01,2012-Q4,2013-08-01,2013-08-01,90000.0,0.0,0.0,0.0,0.09,12,0,0.0,0.07692307692307693,Health & Biotech,0.0,0.0,0.09,0.0,0.0
The Bakery, Software ,1300000.0,operating,FRA,GÈmenos,1.0,2007-01-01,2007-Q1,2010-09-10,2010-09-10,0.0,1300000.0,0.0,0.0,1.3,17,0,0.0,0.05555555555555555,Software & IT,0.0,0.0,1.3,0.0,0.0
The Cambridge Center For Medical & Veterinary Sciences, Medical ,2000000.0,operating,CAN,Guelph,1.0,1989-11-26,1989-Q4,2014-02-04,2014-02-04,0.0,0.0,0.0,0.0,2.0,35,0,0.0,0.027777777777777776,Health & Biotech,0.0,0.0,2.0,0.0,0.0
The city of Shenzhen-the DATONG, Enterprise Software ,2000000.0,operating,CHN,Shenzhen,1.0,2001-01-01,2001-Q1,2010-11-01,2010-11-01,0.0,0.0,0.0,0.0,2.0,23,0,0.0,0.041666666666666664,Software & IT,0.0,0.0,2.0,0.0,0.0
The Consulting Consortium, Clean Technology ,15152514.0,operating,GBR,London,1.0,2000-01-01,2000-Q1,2014-03-25,2014-03-25,0.0,15152514.0,0.0,0.0,15.15,24,0,0.0,0.04,High Tech,0.0,0.0,15.15,0.0,0.0
The DelFin Project, Software ,200000.0,operating,USA,Boca Raton,1.0,1998-01-01,1998-Q1,2009-05-22,2009-05-22,0.0,200000.0,0.0,0.0,0.2,26,0,0.0,0.037037037037037035,Software & IT,0.0,0.0,0.2,0.0,0.0
The Digital Marvels, Software ,600000.0,operating,USA,New York,1.0,2011-05-01,2011-Q2,2012-09-28,2012-09-28,600000.0,0.0,0.0,0.0,0.6,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,0.6,0.0,0.0
The Donut Hut, Consumer Electronics ,36000.0,operating,USA,Pasco,1.0,2012-06-12,2012-Q2,2014-06-14,2014-06-14,0.0,0.0,0.0,0.0,0.04,12,0,0.0,0.07692307692307693,Hardware & Electronics,36000.0,0.0,0.04,0.04,0.0
The Electric Sheep, Virtual Worlds ,7000000.0,operating,USA,New York,1.0,2005-04-17,2005-Q2,2007-02-26,2007-02-26,0.0,7000000.0,0.0,0.0,7.0,19,0,0.0,0.05,AI & Automation,0.0,0.0,7.0,0.0,0.0
The Eye Tribe, Software ,4100000.0,operating,DNK,Copenhagen,3.0,2011-09-27,2011-Q3,2012-08-16,2014-01-08,1800000.0,0.0,0.0,2300000.0,4.1,13,510,8039.21568627451,0.21428571428571427,Software & IT,0.0,0.0,4.1,0.0,0.0
The Fanfare Group, Enterprise Software ,34085228.0,acquired,USA,Mountain View,4.0,2004-01-01,2004-Q1,2005-01-01,2009-12-03,0.0,34085228.0,0.0,0.0,34.09,20,1797,18967.850862548694,0.19047619047619047,Software & IT,0.0,0.0,34.09,0.0,0.0
THE FASHION, Internet ,2100000.0,operating,DNK,Copenhagen,2.0,2013-08-01,2013-Q3,2013-12-01,2014-11-11,1700000.0,0.0,400000.0,0.0,2.1,11,345,6086.95652173913,0.16666666666666666,Software & IT,0.0,0.0,2.1,0.0,0.0
The Float Yard, Software ,166677.0,operating,GBR,Edinburgh,1.0,2010-10-07,2010-Q4,2013-09-11,2013-09-11,166677.0,0.0,0.0,0.0,0.17,14,0,0.0,0.06666666666666667,Software & IT,0.0,0.0,0.17,0.0,0.0
The Glampire Group, Enterprise Software ,1000000.0,operating,USA,Los Angeles,1.0,2009-01-01,2009-Q1,2011-02-14,2011-02-14,0.0,0.0,1000000.0,0.0,1.0,15,0,0.0,0.0625,Software & IT,0.0,0.0,1.0,0.0,0.0
The Glassbox, Software ,425000.0,operating,USA,New York,1.0,2010-01-01,2010-Q1,2013-11-27,2013-11-27,0.0,0.0,0.0,0.0,0.42,14,0,0.0,0.06666666666666667,Software & IT,425000.0,0.0,0.42,0.42,0.0
The Green Office, Clean Technology ,2000000.0,operating,USA,San Francisco,2.0,2005-01-01,2005-Q1,2005-01-01,2007-01-01,0.0,0.0,0.0,0.0,2.0,19,730,2739.72602739726,0.1,High Tech,0.0,0.0,2.0,0.0,0.0
The Green Way, Clean Technology ,17500000.0,operating,,,2.0,1997-01-01,1997-Q1,2008-05-01,2008-06-25,0.0,17500000.0,0.0,0.0,17.5,27,55,318181.8181818182,0.07142857142857142,High Tech,0.0,0.0,17.5,0.0,0.0
The Grid, Internet ,3100000.0,operating,USA,San Francisco,1.0,2011-01-01,2011-Q1,2014-10-08,2014-10-08,3100000.0,0.0,0.0,0.0,3.1,13,0,0.0,0.07142857142857142,Software & IT,0.0,0.0,3.1,0.0,0.0
