Name,Market,Total Funding (USD),Status,Country Code,City,Funding Rounds,Founded At,Founded Quarter,First Funding At,Last Funding At,Seed,Venture,Angel,Grant,Round A,Round B,Round C,Round D,Round E,Startup Age,Funding Duration Days,Funding Velocity,Rounds per Year,Continent,Market Group,Total Debt (USD),Total Equity (USD)
xAd, Wireless ,74000000.0,operating,USA,New York,4.0,2009-01-01,2009-Q1,2008-08-01,2014-09-04,0.0,74000000.0,0.0,0.0,15000000.0,4000000.0,5000000.0,50000000.0,0.0,16,2225,33258.426966292136,0.23529411764705882,North America,Hardware & Electronics,0.0,0.0
xaitment, Software ,6670000.0,operating,DEU,Quierschied,2.0,2004-01-01,2004-Q1,2006-02-02,2010-08-31,0.0,6670000.0,0.0,0.0,3630000.0,0.0,0.0,0.0,0.0,21,1671,3991.6217833632554,0.09090909090909091,Europe,Software & IT,0.0,0.0
Xand, Software ,200000000.0,operating,USA,Hawthorne,1.0,1999-01-01,1999-Q1,2013-09-12,2013-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.037037037037037035,North America,Software & IT,200000000.0,0.0
Xangati, Security ,21700000.0,operating,USA,San Jose,2.0,2006-01-01,2006-Q1,2007-09-24,2013-11-06,0.0,21700000.0,0.0,0.0,0.0,10700000.0,11000000.0,0.0,0.0,19,2235,9709.17225950783,0.1,North America,Other,0.0,0.0
Xanodyne, Biotechnology ,87783861.0,operating,USA,Newport,1.0,2000-01-01,2000-Q1,2009-10-30,2009-10-30,0.0,87783861.0,0.0,0.0,0.0,0.0,0.0,87783861.0,0.0,25,0,inf,0.038461538461538464,North America,Health & Biotech,0.0,0.0
Xanofi, Nanotechnology ,975456.0,operating,USA,Raleigh,2.0,2010-01-01,2010-Q1,2012-05-25,2013-07-12,0.0,825456.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,15,413,2361.878934624697,0.125,North America,High Tech,0.0,0.0
Xapo, Information Security ,60000000.0,operating,USA,Palo Alto,2.0,2012-01-01,2012-Q1,2014-03-13,2014-07-08,0.0,60000000.0,0.0,0.0,60000000.0,0.0,0.0,0.0,0.0,13,117,512820.5128205128,0.14285714285714285,North America,Other,0.0,0.0
XATA, Software ,33010002.0,operating,USA,Eden Prairie,2.0,1985-01-01,1985-Q1,2009-04-29,2009-12-18,0.0,33010002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,233,141673.82832618026,0.04878048780487805,North America,Software & IT,0.0,0.0
Xatori, Software ,700000.0,acquired,USA,Palo Alto,1.0,2010-11-01,2010-Q4,2011-01-01,2011-01-01,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,North America,Software & IT,0.0,0.0
Xcalar, Information Technology ,2387814.0,operating,USA,Los Gatos,1.0,2013-01-01,2013-Q1,2014-06-15,2014-06-15,0.0,2387814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,North America,High Tech,0.0,0.0
Xcedex, Software ,500000.0,operating,USA,Eden Prairie,1.0,2008-05-15,2008-Q2,2009-05-04,2009-05-04,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,North America,Software & IT,0.0,0.0
XDC, Software ,37608750.0,operating,,,2.0,2004-01-01,2004-Q1,2006-06-27,2010-01-02,0.0,37608750.0,0.0,0.0,0.0,15708750.0,0.0,0.0,0.0,21,1285,29267.50972762646,0.09090909090909091,Other,Software & IT,0.0,0.0
XDN/3Crowd Technologies, Enterprise Software ,7289000.0,acquired,USA,San Mateo,3.0,2010-01-01,2010-Q1,2009-12-22,2012-07-01,0.0,7289000.0,0.0,0.0,6620000.0,0.0,0.0,0.0,0.0,15,922,7905.639913232104,0.1875,North America,Software & IT,0.0,0.0
Xdynia, Biotechnology ,262500.0,operating,USA,Charlottesville,2.0,2012-01-01,2012-Q1,2012-02-21,2013-03-29,0.0,262500.0,0.0,0.0,212500.0,0.0,0.0,0.0,0.0,13,402,652.9850746268656,0.14285714285714285,North America,Health & Biotech,0.0,0.0
XebiaLabs, Developer Tools ,21500000.0,operating,USA,Boston,2.0,2008-01-01,2008-Q1,2012-06-01,2014-06-09,0.0,12000000.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,17,738,29132.79132791328,0.1111111111111111,North America,Other,0.0,0.0
Xelor Software, Enterprise Software ,6000000.0,operating,USA,Salem,1.0,2002-01-01,2002-Q1,2005-09-14,2005-09-14,0.0,6000000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,23,0,inf,0.041666666666666664,North America,Software & IT,0.0,0.0
Xencor, Health Care ,21097653.0,operating,USA,Monrovia,3.0,1997-01-01,1997-Q1,2009-04-10,2013-07-01,0.0,7597653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1543,13673.138690861957,0.10344827586206896,North America,Health & Biotech,13500000.0,0.0
Xenex Disinfection Services, Biotechnology ,11300000.0,operating,USA,San Antonio,1.0,2009-01-01,2009-Q1,2013-11-21,2013-11-21,0.0,11300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Health & Biotech,0.0,0.0
Xenoport, Biotechnology ,20000000.0,operating,USA,Santa Clara,1.0,1999-01-01,1999-Q1,2012-11-21,2012-11-21,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,inf,0.037037037037037035,North America,Health & Biotech,0.0,0.0
XenSource, Software ,38000000.0,operating,USA,Palo Alto,3.0,2004-01-01,2004-Q1,2005-01-13,2006-10-31,0.0,38000000.0,0.0,0.0,6000000.0,17000000.0,15000000.0,0.0,0.0,21,656,57926.829268292684,0.13636363636363635,North America,Software & IT,0.0,0.0
Xerion Advanced Battery, Hardware + Software ,4029000.0,operating,USA,Westminster,2.0,2010-01-01,2010-Q1,2012-08-07,2014-01-13,0.0,4029000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,524,7688.9312977099235,0.125,North America,Software & IT,0.0,0.0
Xeris Pharmaceuticals, Biotechnology ,11074592.0,operating,USA,Austin,3.0,2005-01-01,2005-Q1,2011-12-12,2014-09-29,0.0,8774592.0,0.0,0.0,1500000.0,7274592.0,0.0,0.0,0.0,20,1022,10836.195694716243,0.14285714285714285,North America,Health & Biotech,2300000.0,0.0
Xeros, Clean Technology ,70241507.0,operating,,,3.0,2012-01-01,2012-Q1,2010-11-08,2014-03-20,0.0,5646169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1228,57199.92426710098,0.21428571428571427,Other,High Tech,0.0,0.0
Xeround, Virtualization ,39800000.0,operating,USA,Bellevue,5.0,2005-03-01,2005-Q1,2005-03-17,2012-10-15,0.0,35800000.0,0.0,0.0,6500000.0,16000000.0,9300000.0,4000000.0,0.0,20,2769,14373.420007222825,0.23809523809523808,North America,AI & Automation,4000000.0,0.0
Xerox, Hardware + Software ,1100000000.0,operating,USA,Normal,1.0,1906-01-01,1906-Q1,2012-03-15,2012-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0,inf,0.008333333333333333,North America,Software & IT,0.0,0.0
Xetal, Technology ,719427.0,operating,BEL,Bonheiden,1.0,2013-01-22,2013-Q1,2013-01-22,2013-01-22,0.0,0.0,719427.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,Europe,High Tech,0.0,0.0
Xetawave, Hardware + Software ,7000000.0,operating,USA,Boulder,1.0,2010-01-01,2010-Q1,2013-09-18,2013-09-18,0.0,7000000.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,North America,Software & IT,0.0,0.0
xF Technologies Inc., Clean Technology ,1500000.0,operating,USA,Albuquerque,1.0,2007-01-01,2007-Q1,2012-06-12,2012-06-12,0.0,1500000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,High Tech,0.0,0.0
Xhale, Biotechnology ,21160182.0,operating,USA,Gainesville,3.0,2005-01-01,2005-Q1,2014-01-15,2014-07-22,0.0,20538182.0,0.0,622000.0,0.0,0.0,15985452.0,0.0,0.0,20,188,112554.15957446808,0.14285714285714285,North America,Health & Biotech,0.0,0.0
Xi3, Hardware + Software ,10570000.0,operating,USA,Salt Lake City,2.0,2010-08-31,2010-Q3,2013-01-16,2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,400,26425.0,0.125,North America,Software & IT,10570000.0,0.0
Xicepta Sciences, Medical ,2000000.0,operating,USA,Belmont,1.0,2013-08-01,2013-Q3,2014-06-26,2014-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,North America,Health & Biotech,0.0,0.0
Xierkang, Health Care ,2000000.0,operating,CHN,Chongqing,1.0,2009-01-01,2009-Q1,2013-01-01,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,Asia,Health & Biotech,0.0,0.0
Xifra Business, Technology ,476000.0,operating,ESP,Barcelona,1.0,2003-01-01,2003-Q1,2005-07-05,2005-07-05,0.0,476000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.043478260869565216,Europe,High Tech,0.0,0.0
Xigen, Biotechnology ,41000000.0,operating,CHE,Lausanne,2.0,2002-01-01,2002-Q1,2005-09-06,2009-11-20,0.0,41000000.0,0.0,0.0,21000000.0,20000000.0,0.0,0.0,0.0,23,1536,26692.708333333332,0.08333333333333333,Europe,Health & Biotech,0.0,0.0
Xinrong, Medical Devices ,100000000.0,operating,CHN,,1.0,2000-01-01,2000-Q1,2014-09-29,2014-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.038461538461538464,Asia,Hardware & Electronics,0.0,100000000.0
xkoto, Software ,11035000.0,closed,USA,Waltham,3.0,2005-01-01,2005-Q1,2005-11-01,2009-01-26,0.0,11035000.0,0.0,0.0,0.0,7500000.0,3000000.0,0.0,0.0,20,1182,9335.871404399322,0.14285714285714285,North America,Software & IT,0.0,0.0
XL Hybrids, Clean Technology ,11400000.0,operating,USA,Boston,3.0,2008-01-01,2008-Q1,2011-01-14,2013-12-10,0.0,8400000.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,17,1061,10744.580584354382,0.16666666666666666,North America,High Tech,3000000.0,0.0
XLerant, Software ,5838572.0,operating,USA,Stamford,5.0,2004-01-01,2004-Q1,2008-01-10,2014-03-25,0.0,4650000.0,0.0,0.0,1200000.0,3000000.0,450000.0,0.0,0.0,21,2266,2576.5984112974406,0.22727272727272727,North America,Software & IT,1188572.0,0.0
Xlumena, Health Care ,46922681.0,operating,USA,Mountain View,5.0,2008-01-01,2008-Q1,2010-05-17,2013-12-03,0.0,34999999.0,0.0,0.0,2999999.0,7000000.0,25000000.0,0.0,0.0,17,1296,36205.77237654321,0.2777777777777778,North America,Health & Biotech,11922682.0,0.0
XMPie, Software ,9000000.0,acquired,USA,New York,3.0,2000-01-01,2000-Q1,2001-06-01,2006-08-01,0.0,5000000.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,25,1887,4769.475357710652,0.11538461538461539,North America,Software & IT,4000000.0,0.0
XO1, Biotechnology ,11000000.0,operating,GBR,Hatfield,1.0,2013-04-01,2013-Q2,2013-06-17,2013-06-17,0.0,11000000.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,Europe,Health & Biotech,0.0,0.0
Xockets, Big Data Analytics ,28000.0,operating,USA,San Francisco,1.0,2012-01-01,2012-Q1,2012-07-01,2012-07-01,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Software & IT,0.0,0.0
XODIS, Software ,150000.0,operating,USA,Austin,1.0,2006-09-26,2006-Q3,2013-07-09,2013-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,inf,0.05,North America,Software & IT,150000.0,0.0
XOG, Clean Technology ,50000000.0,operating,USA,Fort Worth,1.0,1996-11-01,1996-Q4,2011-01-21,2011-01-21,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,inf,0.03333333333333333,North America,High Tech,0.0,0.0
Xogen Technologies, Clean Technology ,63177.0,operating,CAN,Toronto,1.0,2005-01-01,2005-Q1,2012-06-13,2012-06-13,63177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,inf,0.047619047619047616,North America,High Tech,0.0,0.0
Xola, Software ,1800000.0,operating,USA,San Francisco,1.0,2011-09-01,2011-Q3,2014-01-01,2014-01-01,0.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Software & IT,0.0,0.0
Xolve, Nanotechnology ,2815213.0,operating,USA,Middleton,3.0,2008-01-01,2008-Q1,2010-12-28,2014-04-09,0.0,2000000.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,17,1198,2349.9273789649415,0.16666666666666666,North America,High Tech,815213.0,0.0
Xova Labs, Enterprise Software ,8000000.0,operating,USA,Los Altos,1.0,2011-01-01,2011-Q1,2013-07-11,2013-07-11,0.0,8000000.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Software & IT,0.0,0.0
xPeerient, Software ,620441.0,acquired,USA,Boston,1.0,2009-01-01,2009-Q1,2010-09-28,2010-09-28,0.0,620441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Software & IT,0.0,0.0
Xpenditure, Software ,1250000.0,operating,BEL,Mechelen-bovelingen,1.0,2011-01-01,2011-Q1,2014-10-07,2014-10-07,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Europe,Software & IT,0.0,0.0
XPlace, Software ,2000000.0,operating,ISR,Herzliya,1.0,2003-03-01,2003-Q1,2006-01-01,2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,inf,0.043478260869565216,Asia,Software & IT,0.0,0.0
Xplenty, Big Data ,3000000.0,operating,ISR,Tel Aviv,2.0,2011-04-01,2011-Q2,2012-06-15,2014-10-20,0.0,3000000.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,14,857,3500.583430571762,0.13333333333333333,Asia,Software & IT,0.0,0.0
Xplore Mobility, Biotechnology ,25000.0,operating,USA,Belgrade,1.0,2009-01-01,2009-Q1,2011-09-20,2011-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Health & Biotech,25000.0,0.0
Xplr Software, Data Visualization ,150000.0,operating,USA,New York,1.0,2012-01-01,2012-Q1,2012-08-01,2012-08-01,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Software & IT,0.0,0.0
Xquva, Clean Technology ,40000.0,operating,USA,Atlanta,2.0,2013-04-25,2013-Q2,2013-02-08,2013-03-08,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,28,1428.5714285714287,0.15384615384615385,North America,High Tech,0.0,0.0
Xradia, Biotechnology ,7000000.0,acquired,USA,Pleasanton,1.0,1999-01-01,1999-Q1,2007-03-08,2007-03-08,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,26,0,inf,0.037037037037037035,North America,Health & Biotech,0.0,0.0
Xsens Technologies, Hardware + Software ,2000000.0,operating,NLD,Enschede,1.0,2000-01-01,2000-Q1,2009-12-21,2009-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,inf,0.038461538461538464,Europe,Software & IT,0.0,0.0
XStream Systems, Hardware + Software ,6305369.0,operating,USA,Sebastian,1.0,2004-01-01,2004-Q1,2009-09-09,2009-09-09,0.0,6305369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.045454545454545456,North America,Software & IT,0.0,0.0
Xtalic, Hardware + Software ,18000000.0,operating,USA,Marlborough,2.0,2005-01-01,2005-Q1,2008-10-08,2011-01-24,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,838,21479.713603818615,0.09523809523809523,North America,Software & IT,0.0,0.0
Xtellus, Hardware + Software ,8000000.0,acquired,USA,Morris Plains,1.0,2000-01-01,2000-Q1,2002-02-28,2002-02-28,0.0,8000000.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,25,0,inf,0.038461538461538464,North America,Software & IT,0.0,0.0
Xtera Communications, Hardware + Software ,116544093.0,operating,USA,Allen,4.0,1998-01-01,1998-Q1,2007-08-10,2013-04-09,0.0,82000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2069,56328.70613823103,0.14285714285714285,North America,Software & IT,34544093.0,0.0
Xtium, Cloud Management ,15500000.0,operating,USA,King Of Prussia,3.0,2004-01-01,2004-Q1,2011-09-23,2013-10-09,0.0,15500000.0,0.0,0.0,11500000.0,2000000.0,0.0,0.0,0.0,21,747,20749.665327978582,0.13636363636363635,North America,Software & IT,0.0,0.0
XTWIP, Web Development ,42660.0,closed,,,1.0,2009-06-01,2009-Q2,2009-06-01,2009-06-01,42660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,Other,Other,0.0,0.0
Xuanyixia, Software ,25000000.0,operating,,,1.0,2011-08-01,2011-Q3,2013-09-13,2013-09-13,0.0,25000000.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,Other,Software & IT,0.0,0.0
XVionics, Enterprise Software ,3000000.0,closed,USA,Vienna,1.0,2004-01-01,2004-Q1,2005-11-04,2005-11-04,0.0,3000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,21,0,inf,0.045454545454545456,North America,Software & IT,0.0,0.0
Xylos Corporation, Biotechnology ,1500000.0,closed,USA,Langhorne,1.0,1996-01-01,1996-Q1,2010-05-20,2010-05-20,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,inf,0.03333333333333333,North America,Health & Biotech,0.0,0.0
Xytis, Biotechnology ,24500000.0,closed,USA,Irvine,1.0,2006-01-01,2006-Q1,2006-01-09,2006-01-09,0.0,24500000.0,0.0,0.0,0.0,24500000.0,0.0,0.0,0.0,19,0,inf,0.05,North America,Health & Biotech,0.0,0.0
Y'all, Productivity Software ,500000.0,operating,USA,Hoboken,1.0,2012-10-22,2012-Q4,2014-05-03,2014-05-03,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Software & IT,0.0,0.0
Yabidu, Medical Devices ,465000.0,operating,USA,Portsmouth,1.0,2012-01-01,2012-Q1,2014-07-05,2014-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Hardware & Electronics,465000.0,0.0
Yactraq Online, Software ,340000.0,operating,,,1.0,2010-05-01,2010-Q2,2012-10-01,2012-10-01,340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,Other,Software & IT,0.0,0.0
Yakimbi, Cloud Computing ,600000.0,operating,MYS,Kuala Lumpur,1.0,2009-04-10,2009-Q2,2011-01-01,2011-01-01,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,Asia,Software & IT,0.0,0.0
yaM Labs, Software ,500000.0,operating,USA,Alexandria,1.0,2009-12-03,2009-Q4,2011-03-02,2011-03-02,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Software & IT,0.0,0.0
Yammer, Enterprise Software ,142000000.0,acquired,USA,San Francisco,5.0,2008-09-10,2008-Q3,2009-01-19,2012-02-29,0.0,142000000.0,0.0,0.0,5000000.0,10000000.0,25000000.0,17000000.0,85000000.0,17,1136,125000.0,0.2777777777777778,North America,Software & IT,0.0,0.0
Yandex | ??????, Big Data Analytics ,5300000.0,operating,RUS,Saint Petersburg,1.0,1997-09-23,1997-Q3,2000-04-01,2000-04-01,0.0,5300000.0,0.0,0.0,5300000.0,0.0,0.0,0.0,0.0,28,0,inf,0.034482758620689655,Europe,Software & IT,0.0,0.0
Yapmo, Enterprise Software ,3500000.0,operating,USA,Chicago,1.0,2011-01-01,2011-Q1,2011-10-15,2011-10-15,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Software & IT,0.0,0.0
YapStone, Finance Technology ,53400000.0,operating,USA,Walnut Creek,2.0,1999-01-01,1999-Q1,2009-08-13,2011-06-07,0.0,53400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,663,80542.98642533936,0.07407407407407407,North America,FinTech & Payments,0.0,0.0
Yast, Software ,690000.0,operating,NOR,Sogndal,3.0,2008-11-08,2008-Q4,2008-05-14,2010-06-24,150000.0,500000.0,40000.0,0.0,500000.0,0.0,0.0,0.0,0.0,17,771,894.9416342412451,0.16666666666666666,Europe,Software & IT,0.0,0.0
Yatango, Software ,5835291.0,,AUS,Sydney,2.0,2012-03-01,2012-Q1,2012-12-01,2013-06-01,1042959.0,0.0,4792332.0,0.0,0.0,0.0,0.0,0.0,0.0,13,182,32062.03846153846,0.14285714285714285,Oceania,Software & IT,0.0,0.0
Yatango Mobile, Software ,2500000.0,operating,AUS,North Sydney,2.0,2012-03-01,2012-Q1,2012-12-01,2013-06-01,1000000.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,13,182,13736.263736263736,0.14285714285714285,Oceania,Software & IT,0.0,0.0
Ybrain, Hardware + Software ,4143045.0,operating,KOR,Seoul,2.0,2013-02-01,2013-Q1,2013-02-14,2014-08-27,0.0,3500000.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,12,559,7411.529516994633,0.15384615384615385,Asia,Software & IT,0.0,0.0
YCD Multimedia, Software ,41500000.0,operating,USA,New York,5.0,1999-01-01,1999-Q1,2006-03-19,2011-10-27,0.0,35500000.0,0.0,0.0,8500000.0,6000000.0,9000000.0,0.0,12000000.0,26,2048,20263.671875,0.18518518518518517,North America,Software & IT,6000000.0,0.0
YDEA, Software ,374967.0,operating,KOR,Seoul,1.0,2012-07-24,2012-Q3,2014-02-20,2014-02-20,374967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,Asia,Software & IT,0.0,0.0
YDreams - Inform·tica, Software ,10287401.0,operating,,,1.0,2000-01-01,2000-Q1,2006-01-20,2006-01-20,0.0,10287401.0,0.0,0.0,10287401.0,0.0,0.0,0.0,0.0,25,0,inf,0.038461538461538464,Other,Software & IT,0.0,0.0
Yecuris, Biotechnology ,1250000.0,operating,USA,Tualatin,1.0,2007-01-01,2007-Q1,2009-07-17,2009-07-17,0.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Health & Biotech,0.0,0.0
Yeelion, Software ,6300000.0,operating,CHN,Beijing,2.0,2005-01-01,2005-Q1,2005-08-24,2007-01-18,0.0,6300000.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,20,512,12304.6875,0.09523809523809523,Asia,Software & IT,0.0,0.0
YellowPepper, Technology ,20000000.0,operating,USA,Miami,2.0,2004-01-01,2004-Q1,2010-10-27,2013-08-27,0.0,20000000.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,21,1035,19323.671497584543,0.09090909090909091,North America,High Tech,0.0,0.0
YellowSchedule, Software ,817895.0,operating,IRL,Dublin,1.0,2012-01-01,2012-Q1,2014-06-01,2014-06-01,0.0,0.0,817895.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,Europe,Software & IT,0.0,0.0
Yerbabuena Software, Technology ,981217.0,operating,ESP,Madrid,1.0,2005-10-01,2005-Q4,2013-07-16,2013-07-16,981217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,inf,0.047619047619047616,Europe,High Tech,0.0,0.0
YesGraph, Developer APIs ,1300000.0,operating,USA,Palo Alto,1.0,2012-01-01,2012-Q1,2013-05-22,2013-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,inf,0.07142857142857142,North America,Other,0.0,0.0
Yesware, Enterprise Software ,19700000.0,operating,USA,Boston,4.0,2010-07-01,2010-Q3,2011-09-27,2013-11-15,0.0,19700000.0,0.0,0.0,4000000.0,14700000.0,0.0,0.0,0.0,15,780,25256.410256410258,0.25,North America,Software & IT,0.0,0.0
yetu, Home Automation ,8000000.0,operating,DEU,Berlin,1.0,2010-01-01,2010-Q1,2013-12-04,2013-12-04,0.0,8000000.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,15,0,inf,0.0625,Europe,AI & Automation,0.0,0.0
Ygrene Energy Fund, Energy ,30000000.0,operating,USA,Santa Rosa,1.0,2009-01-01,2009-Q1,2014-08-13,2014-08-13,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,inf,0.058823529411764705,North America,Other,0.0,0.0
Yillio, Software ,95000.0,operating,USA,Edenton,1.0,2011-01-01,2011-Q1,2013-06-27,2013-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,inf,0.06666666666666667,North America,Software & IT,95000.0,0.0
Ylopo, Marketing Automation ,2000000.0,operating,USA,Los Angeles,1.0,2013-01-01,2013-Q1,2014-06-04,2014-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,inf,0.07692307692307693,North America,AI & Automation,0.0,0.0
Yodh Power and Technologies Group Limited, Clean Energy ,110000.0,operating,HKG,Wan Chai,2.0,2011-08-01,2011-Q3,2011-04-01,2013-06-30,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,821,133.98294762484775,0.13333333333333333,Asia,Other,60000.0,0.0
Yoggie Security Systems, Hardware + Software ,2800000.0,acquired,ISR,Bet Halevi,2.0,2005-01-01,2005-Q1,2006-05-11,2007-01-22,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,256,10937.5,0.09523809523809523,Asia,Software & IT,0.0,0.0
Yolia Health, Health Care ,2000000.0,operating,USA,San Diego,1.0,2004-11-01,2004-Q4,2008-06-01,2008-06-01,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,inf,0.045454545454545456,North America,Health & Biotech,0.0,0.0
Yotta280, Enterprise Software ,40000.0,operating,USA,Jacksonville,1.0,2007-01-01,2007-Q1,2012-12-12,2012-12-12,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,inf,0.05263157894736842,North America,Software & IT,0.0,0.0
YottaMark, Software ,42000000.0,operating,USA,Redwood City,3.0,2005-01-01,2005-Q1,2008-07-24,2012-08-15,0.0,42000000.0,0.0,0.0,0.0,10000000.0,8000000.0,24000000.0,0.0,20,1483,28320.971004720162,0.14285714285714285,North America,Software & IT,0.0,0.0
Youchange Holdings, Enterprise Software ,100000.0,operating,USA,Scottsdale,1.0,2008-01-01,2008-Q1,2009-11-12,2009-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,inf,0.05555555555555555,North America,Software & IT,100000.0,0.0
